"dbID";"planeID";"ADSHEX";"longitude";"latitude";"altitude";"radarID";"aircraft";"departing";"destination";"dateTime"
1419;"8e2c4a4";"A05A01";43.5911;-59.7486;38000.0;"F-CYAW1";"B752";"EWR";"LIS";"2016-02-22 14:21:24"
1420;"8e2f9e8";"424564";55.6999;33.7435;37975.0;"F-UUWW5";"B748";"SVO";"FRA";"2016-02-22 14:21:24"
1421;"8e2f9e0";"06A074";-31.2739;-53.1617;38975.0;"F-SUMO1";"B77L";"EZE";"GRU";"2016-02-22 14:21:24"
1422;"8e2ab16";"86CE8E";18.9087;122.7911;41000.0;"F-RCFN1";"B788";"CGK";"NRT";"2016-02-22 14:21:24"
1423;"8e2c592";"0D0244";35.8739;-80.2998;37362.0;"T-MLAT2";"B737";"MEX";"IAD";"2016-02-22 14:21:24"
1424;"8e2f1cd";"AD6884";41.6443;-82.2979;37000.0;"F-KARB1";"B738";"ORD";"LGA";"2016-02-22 14:21:24"
1425;"8e2bd13";"E034C4";-14.6786;-65.4304;37000.0;"T-EST1";"A343";"BOG";"EZE";"2016-02-22 14:21:24"
1426;"8e2c66f";"780D63";26.8172;104.2988;38100.0;"T-EST1";"A332";"PEK";"KMG";"2016-02-22 14:21:24"
1427;"8e2fb56";"7C6B41";-28.0182;157.3737;39000.0;"T-YBBN26";"A320";"BNE";"";"2016-02-22 14:21:24"
1428;"8e2e9c4";"780A81";3.6369;112.5265;38000.0;"F-WBGG3";"A333";"CGK";"HKG";"2016-02-22 14:21:24"
1429;"8e2bdd6";"896325";26.4966;49.3812;37025.0;"F-OBBI1";"A320";"AMM";"AUH";"2016-02-22 14:21:24"
1430;"8e2f908";"";38.0978;-80.1389;44725.0;"T-KIAD14";"ASTR";"";"";"2016-02-22 14:21:24"
1431;"8e2a190";"7C6D28";-30.1875;124.0589;38000.0;"F-YPKG2";"B738";"BNE";"PER";"2016-02-22 14:21:24"
1432;"8e2fc29";"800407";16.2012;74.9518;39000.0;"F-VOGO1";"B738";"BOM";"BLR";"2016-02-22 14:21:24"
1433;"8e1a5d5";"3C6503";49.9263;8.7502;39000.0;"F-EDFH1";"A346";"MEX";"MUC";"2016-02-22 14:21:24"
1434;"8e2b1c0";"A44585";30.1747;-83.7611;37000.0;"T-KTVI1";"B739";"ORD";"MIA";"2016-02-22 14:21:24"
1435;"8e30530";"A2A26D";34.2218;-85.8531;38999.0;"T-MLAT2";"B737";"BNA";"TPA";"2016-02-22 14:21:24"
1436;"8e2f8ab";"C01F4D";41.7031;-95.3958;37000.0;"T-MLAT2";"E190";"DEN";"YYZ";"2016-02-22 14:21:24"
1437;"8e2cb76";"A5EA5C";27.5454;-82.7157;37000.0;"T-MLAT2";"A320";"DEN";"FLL";"2016-02-22 14:21:24"
1438;"8e2cb77";"78018E";25.2843;121.6576;40000.0;"F-RCSS1";"A333";"KIX";"HKG";"2016-02-22 14:21:24"
1439;"8e2ebe5";"7C6D23";-34.5639;146.8895;37025.0;"F-YSWG1";"B738";"OOL";"MEL";"2016-02-22 14:21:24"
1440;"8e28d78";"44CCCF";48.6146;1.4153;38000.0;"F-LFBK1";"A333";"DKR";"BRU";"2016-02-22 14:21:24"
1441;"8e2f0cf";"A1E6B9";42.3234;-91.468;39000.0;"T-MLAT2";"B737";"DEN";"DTW";"2016-02-22 14:21:24"
1442;"8e2888e";"3C6564";42.0762;6.8456;40000.0;"F-LFTH1";"A333";"LOS";"FRA";"2016-02-22 14:21:24"
1443;"8e2f6ab";"AB10CB";-20.8004;-50.7771;37975.0;"F-SBSR2";"B788";"GRU";"LAX";"2016-02-22 14:21:24"
1444;"8e2a75c";"";52.4025;1.3303;45025.0;"T-EGSS27";"GLF5";"";"";"2016-02-22 14:21:24"
1445;"8e2b88f";"A48730";20.4285;179.0424;38000.0;"T-FAA1";"A332";"HNL";"ICN";"2016-02-22 14:21:24"
1446;"8e295a9";"00B1F0";-21.394;20.5989;39000.0;"F-FYWH2";"A343";"ACC";"JNB";"2016-02-22 14:21:24"
1447;"8e2cd77";"A3C3E0";47.814;-50.7438;37000.0;"T-CYYT8";"B752";"EWR";"SNN";"2016-02-22 14:21:24"
1448;"8e2f403";"4249DE";59.9385;62.9392;38000.0;"F-USSS5";"B738";"SGC";"VKO";"2016-02-22 14:21:24"
1449;"8e2f407";"8990A7";32.1823;123.4312;39000.0;"F-ZSPD1";"B738";"YNT";"TPE";"2016-02-22 14:21:24"
1450;"8e27cdd";"";53.8529;-10.6727;41000.0;"F-EICB1";"GLF6";"";"";"2016-02-22 14:21:24"
1451;"8e284cd";"76CD71";39.2709;55.5903;37000.0;"F-OINJ1";"A388";"LHR";"SIN";"2016-02-22 14:21:24"
1452;"8e2e138";"4B8E0B";44.3683;25.3152;37000.0;"F-LBPL1";"B738";"CGN";"SAW";"2016-02-22 14:21:24"
1453;"8e1b333";"4B1901";45.3263;23.4571;38000.0;"F-LRSB2";"A343";"SIN";"ZRH";"2016-02-22 14:21:24"
1454;"8e2e199";"7C1464";-34.6472;133.2663;39000.0;"F-YPLC2";"A332";"PER";"SYD";"2016-02-22 14:21:24"
1455;"8e2c86b";"400775";38.105;-63.019;39000.0;"T-F5M";"B772";"TPA";"LGW";"2016-02-22 14:21:24"
1456;"8e2f53f";"880842";15.0773;99.8417;38050.0;"F-VTBS1";"A320";"HKT";"CNX";"2016-02-22 14:21:24"
1457;"8e2f40a";"0D04AF";26.3984;-97.1057;37000.0;"T-EST1";"E190";"MEX";"IAH";"2016-02-22 14:21:24"
1458;"8e2eca6";"4BA8F6";35.2755;47.3719;38000.0;"F-OICC1";"B738";"KWI";"SAW";"2016-02-22 14:21:24"
1459;"8e277d2";"04000E";18.1395;81.7394;37000.0;"F-VEVZ2";"B763";"ADD";"BKK";"2016-02-22 14:21:24"
1460;"8e2dddd";"3982A8";44.5934;-57.2282;37000.0;"T-F5M";"B752";"EWR";"ORY";"2016-02-22 14:21:24"
1461;"8e2ddde";"76BD41";28.5804;113.6307;40075.0;"F-ZGHA2";"B789";"TSN";"SIN";"2016-02-22 14:21:24"
1462;"8e2e991";"C01F50";49.6536;-94.841;37000.0;"T-MLAT2";"E190";"YEG";"YYZ";"2016-02-22 14:21:24"
1463;"8e2ce8c";"60183A";39.7033;53.0061;37000.0;"F-OINN1";"B77L";"IST";"ASB";"2016-02-22 14:21:24"
1464;"8e2a217";"3C6510";47.0139;18.6155;39975.0;"F-LHBP1";"A346";"IKA";"FRA";"2016-02-22 14:21:24"
1465;"8e2f532";"C03472";45.0791;-72.0278;41000.0;"F-CYSC1";"B737";"YYZ";"YQM";"2016-02-22 14:21:24"
1466;"8e2adb1";"780214";34.2406;126.7702;37000.0;"F-RKJJ2";"B77W";"HKG";"ICN";"2016-02-22 14:21:24"
1467;"8e2e8a9";"06A04B";21.7844;81.8244;38000.0;"F-VARP1";"A332";"DAC";"DOH";"2016-02-22 14:21:24"
1468;"8e2f2aa";"780A0B";17.882;110.7582;40000.0;"F-ZJHK1";"A333";"HKG";"BKK";"2016-02-22 14:21:24"
1469;"8e2bfff";"3C6567";37.7107;-62.0668;37000.0;"T-FAA1";"A333";"MIA";"MUC";"2016-02-22 14:21:24"
1470;"8e2985f";"39644C";43.4659;-53.2983;38000.0;"T-FAA1";"A332";"IAH";"CDG";"2016-02-22 14:21:24"
1471;"8e2fd10";"8A0479";34.7042;137.3398;38000.0;"F-RJGG1";"A333";"HND";"CGK";"2016-02-22 14:21:24"
1472;"8e2b917";"A8D76B";42.7863;-101.0976;38000.0;"T-MLAT2";"B763";"EWR";"SFO";"2016-02-22 14:21:24"
1473;"8e2fd18";"AA6F46";41.7947;-122.8642;39025.0;"F-KRBL2";"B737";"PDX";"OAK";"2016-02-22 14:21:24"
1474;"8e2f8b4";"8A00A6";-6.5927;112.375;37000.0;"F-WIIS3";"B739";"CGK";"UPG";"2016-02-22 14:21:24"
1475;"8e22ac0";"20103C";-6.7046;12.4758;41000.0;"F-FZAB2";"A332";"FRA";"WDH";"2016-02-22 14:21:24"
1476;"8e1e4f4";"8852A4";44.0566;28.3772;40000.0;"F-LBRS1";"A388";"BKK";"CDG";"2016-02-22 14:21:24"
1477;"8e2f336";"7C6DE5";-31.2455;139.1009;38975.0;"F-YOLD1";"B738";"ASP";"MEL";"2016-02-22 14:21:24"
1478;"8e2ea89";"4C01E2";39.8722;29.6304;38050.0;"F-LTFJ2";"A319";"BEY";"BEG";"2016-02-22 14:21:24"
1479;"8e29935";"4006B0";45.5998;-52.3072;37000.0;"F-CYYT2";"B744";"DFW";"LHR";"2016-02-22 14:21:24"
1480;"8e279e2";"A82520";49.8521;-12.2023;40000.0;"F-EICK1";"B752";"BOS";"CDG";"2016-02-22 14:21:24"
1481;"8e2b326";"C0480F";48.0303;-105.1283;37950.0;"T-MLAT2";"A319";"EWR";"YVR";"2016-02-22 14:21:24"
1482;"8e2f5d0";"79A06E";31.8822;106.7137;39100.0;"F-ZUUU4";"A332";"KMG";"PEK";"2016-02-22 14:21:24"
1483;"8e2e531";"A8A785";38.0802;-71.8138;37025.0;"F-KFRG1";"A320";"JFK";"SJU";"2016-02-22 14:21:24"
1484;"8e1b1d1";"040045";14.4582;35.8468;40975.0;"T-EST1";"B788";"IAD";"ADD";"2016-02-22 14:21:24"
1485;"8e1efa6";"8852A3";55.4912;34.2479;40000.0;"F-UUWW5";"A388";"BKK";"LHR";"2016-02-22 14:21:24"
1486;"8e2d3b1";"4CC2C5";55.2771;-60.8294;37000.0;"F-CYYR1";"B752";"YYZ";"KEF";"2016-02-22 14:21:24"
1487;"8e29af2";"010143";-15.1036;31.8537;37975.0;"F-FQTT1";"A333";"CAI";"JNB";"2016-02-22 14:21:24"
1488;"8e28adf";"76096E";23.4323;42.3651;37975.0;"F-OEMA1";"A333";"LHE";"JED";"2016-02-22 14:21:24"
1489;"8e21a2d";"7809B9";60.3081;37.1554;40000.0;"F-UUDL1";"A332";"KMG";"CDG";"2016-02-22 14:21:24"
1490;"8e2efad";"8A0245";-4.8142;109.3204;40000.0;"F-WIIS3";"B738";"BPN";"CGK";"2016-02-22 14:21:24"
1491;"8e2acb6";"8961A3";13.0604;82.7509;37000.0;"F-VOMM3";"A332";"AUH";"CGK";"2016-02-22 14:21:24"
1492;"8e2efaa";"C05857";34.5228;-76.928;37000.0;"F-KRDU2";"B763";"FLL";"YUL";"2016-02-22 14:21:24"
1493;"8e2efac";"8001D9";20.0308;77.7163;39000.0;"F-VAID1";"B738";"DEL";"COK";"2016-02-22 14:21:24"
1494;"8e2e5f3";"AC267C";28.792;-88.7689;38000.0;"F-KMSY1";"B738";"MIA";"IAH";"2016-02-22 14:21:24"
1495;"8e2993c";"06A043";11.6919;85.5296;37000.0;"T-EST1";"A346";"DOH";"KUL";"2016-02-22 14:21:24"
1496;"8e2f33e";"71C293";32.2792;125.8299;38000.0;"F-RKPC2";"A333";"ICN";"TPE";"2016-02-22 14:21:24"
1497;"8e2e5f5";"ACB4F0";40.7457;-102.2901;38000.0;"T-MLAT2";"A319";"MKE";"DEN";"2016-02-22 14:21:24"
1498;"8e264b1";"AB249E";65.0354;-41.9287;37025.0;"F-BGKK1";"A333";"SEA";"AMS";"2016-02-22 14:21:24"
1499;"8e2ea8d";"76CD6A";10.8727;109.3861;39000.0;"F-VVTS3";"A388";"SIN";"PVG";"2016-02-22 14:21:24"
1500;"8e2b434";"484445";61.4908;-85.4623;39000.0;"T-F5M";"A332";"YVR";"AMS";"2016-02-22 14:21:24"
